round_id,trial,mean_score,mean_kl,mean_acc_pct,params_json
a8be24e1-bd48-49bb-aa46-c5593da79f6f,234,20.756333,0.525415,95.937500,"{""DIRICHLET_ALPHA"": 0.0679292947903991, ""OBSERVED_POSTERIOR_TEMPERATURE"": 0.9697533166059302, ""PROB_FLOOR"": 0.0005517373676078127}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,206,20.697460,0.525714,95.937500,"{""DIRICHLET_ALPHA"": 0.18999604910446447, ""OBSERVED_POSTERIOR_TEMPERATURE"": 1.1435013989751663, ""PROB_FLOOR"": 0.0006265180405872463}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,72,20.625280,0.526872,95.937500,"{""DIRICHLET_ALPHA"": 0.1816977111077924, ""OBSERVED_POSTERIOR_TEMPERATURE"": 1.1716498104729052, ""PROB_FLOOR"": 0.00500798718642345}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,19,20.598433,0.527310,95.937500,"{""DIRICHLET_ALPHA"": 0.1973749674452723, ""OBSERVED_POSTERIOR_TEMPERATURE"": 1.132066151450534, ""PROB_FLOOR"": 0.0011363347389960112}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,5,20.593351,0.527394,95.937500,"{""DIRICHLET_ALPHA"": 0.2074627871849992, ""OBSERVED_POSTERIOR_TEMPERATURE"": 1.1075460480322659, ""PROB_FLOOR"": 0.001046773349950196}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,48,20.587743,0.527492,95.937500,"{""DIRICHLET_ALPHA"": 0.2350783491939959, ""OBSERVED_POSTERIOR_TEMPERATURE"": 1.0462827977418083, ""PROB_FLOOR"": 0.002065258985994826}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,218,20.547044,0.528132,95.937500,"{""DIRICHLET_ALPHA"": 0.1711870741254061, ""OBSERVED_POSTERIOR_TEMPERATURE"": 1.2082539525534788, ""PROB_FLOOR"": 0.00035205801480229495}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,238,20.492487,0.529025,95.937500,"{""DIRICHLET_ALPHA"": 0.20551322634829186, ""OBSERVED_POSTERIOR_TEMPERATURE"": 1.1198389907916095, ""PROB_FLOOR"": 0.011908968025065775}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,54,20.462612,0.530207,95.937500,"{""DIRICHLET_ALPHA"": 0.035857827029415174, ""OBSERVED_POSTERIOR_TEMPERATURE"": 1.1574589967670628, ""PROB_FLOOR"": 0.012788724856326048}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,288,20.444721,0.529799,95.937500,"{""DIRICHLET_ALPHA"": 0.19791043120626037, ""OBSERVED_POSTERIOR_TEMPERATURE"": 1.1424543906611182, ""PROB_FLOOR"": 0.0020457274981299386}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,95,20.374610,0.531636,95.937500,"{""DIRICHLET_ALPHA"": 0.06985301819973083, ""OBSERVED_POSTERIOR_TEMPERATURE"": 0.9446979484417584, ""PROB_FLOOR"": 0.0020598476435714054}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,290,20.298159,0.532898,95.937500,"{""DIRICHLET_ALPHA"": 0.03396699451857508, ""OBSERVED_POSTERIOR_TEMPERATURE"": 1.1692389743273333, ""PROB_FLOOR"": 0.0002951983626441809}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,3,20.262289,0.532778,95.937500,"{""DIRICHLET_ALPHA"": 0.19865543326646892, ""OBSERVED_POSTERIOR_TEMPERATURE"": 1.1544558807961411, ""PROB_FLOOR"": 0.00019708853220570688}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,208,20.260002,0.532828,95.937500,"{""DIRICHLET_ALPHA"": 0.24652964067878227, ""OBSERVED_POSTERIOR_TEMPERATURE"": 1.0458798967267624, ""PROB_FLOOR"": 0.0011733807234211183}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,70,20.256390,0.533589,95.937500,"{""DIRICHLET_ALPHA"": 0.03923980111084747, ""OBSERVED_POSTERIOR_TEMPERATURE"": 1.121063469445143, ""PROB_FLOOR"": 0.0014606926458467766}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,145,20.184419,0.534061,95.937500,"{""DIRICHLET_ALPHA"": 0.21111525247729193, ""OBSERVED_POSTERIOR_TEMPERATURE"": 1.1292483135914548, ""PROB_FLOOR"": 0.00012369381630904453}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,214,20.109328,0.535294,95.937500,"{""DIRICHLET_ALPHA"": 0.18746355243436236, ""OBSERVED_POSTERIOR_TEMPERATURE"": 1.196182619222265, ""PROB_FLOOR"": 0.006950317782251648}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,100,20.101908,0.535419,95.937500,"{""DIRICHLET_ALPHA"": 0.19707460978511895, ""OBSERVED_POSTERIOR_TEMPERATURE"": 1.1708103521094375, ""PROB_FLOOR"": 0.0030040802825411442}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,86,20.096837,0.535505,95.937500,"{""DIRICHLET_ALPHA"": 0.2059765032217385, ""OBSERVED_POSTERIOR_TEMPERATURE"": 1.1484057120973785, ""PROB_FLOOR"": 0.00017463833560421176}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,20,20.026372,0.537416,95.937500,"{""DIRICHLET_ALPHA"": 0.04355127955063779, ""OBSERVED_POSTERIOR_TEMPERATURE"": 1.0774964783811574, ""PROB_FLOOR"": 0.00018340837757681847}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,131,19.909359,0.539380,95.937500,"{""DIRICHLET_ALPHA"": 0.03926120280042702, ""OBSERVED_POSTERIOR_TEMPERATURE"": 1.104829553596483, ""PROB_FLOOR"": 0.0022542049542330902}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,30,19.844496,0.540473,95.937500,"{""DIRICHLET_ALPHA"": 0.04870522696806443, ""OBSERVED_POSTERIOR_TEMPERATURE"": 1.034750892100555, ""PROB_FLOOR"": 0.0014203748791597607}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,81,19.815568,0.540189,95.937500,"{""DIRICHLET_ALPHA"": 0.2012361011980388, ""OBSERVED_POSTERIOR_TEMPERATURE"": 1.1817714459530946, ""PROB_FLOOR"": 0.0003428259645033734}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,225,19.778928,0.540798,95.937500,"{""DIRICHLET_ALPHA"": 0.17821144242895803, ""OBSERVED_POSTERIOR_TEMPERATURE"": 1.249032014905167, ""PROB_FLOOR"": 0.0023387808703872076}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,124,19.743483,0.541399,95.937500,"{""DIRICHLET_ALPHA"": 0.19300771529695657, ""OBSERVED_POSTERIOR_TEMPERATURE"": 1.2093466189446143, ""PROB_FLOOR"": 0.00041901576594076054}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,192,19.694214,0.542235,95.937500,"{""DIRICHLET_ALPHA"": 0.21448372405148058, ""OBSERVED_POSTERIOR_TEMPERATURE"": 1.1574510357837515, ""PROB_FLOOR"": 0.0014488399435435351}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,272,19.644666,0.543866,95.937500,"{""DIRICHLET_ALPHA"": 0.04045839412444315, ""OBSERVED_POSTERIOR_TEMPERATURE"": 1.0838555336536662, ""PROB_FLOOR"": 0.011582306661262112}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,262,19.612921,0.543619,95.937500,"{""DIRICHLET_ALPHA"": 0.24631588806823446, ""OBSERVED_POSTERIOR_TEMPERATURE"": 1.0913697817333285, ""PROB_FLOOR"": 0.0006784736426851952}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,2,19.580004,0.545010,95.937500,"{""DIRICHLET_ALPHA"": 0.032602563493035884, ""OBSERVED_POSTERIOR_TEMPERATURE"": 1.1289472116237456, ""PROB_FLOOR"": 0.017536035208162125}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,299,19.548992,0.544698,95.937500,"{""DIRICHLET_ALPHA"": 0.2214486524602888, ""OBSERVED_POSTERIOR_TEMPERATURE"": 1.1514018252001033, ""PROB_FLOOR"": 0.0004361749508518972}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,230,19.522336,0.545143,95.937500,"{""DIRICHLET_ALPHA"": 0.19047114917797972, ""OBSERVED_POSTERIOR_TEMPERATURE"": 1.2336837091378303, ""PROB_FLOOR"": 0.0017537604222638134}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,75,19.486980,0.545759,95.937500,"{""DIRICHLET_ALPHA"": 0.2393495816912728, ""OBSERVED_POSTERIOR_TEMPERATURE"": 1.1151456851054329, ""PROB_FLOOR"": 0.00045585457925145865}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,200,19.460594,0.546211,95.937500,"{""DIRICHLET_ALPHA"": 0.24563342741020852, ""OBSERVED_POSTERIOR_TEMPERATURE"": 1.1035079092277051, ""PROB_FLOOR"": 0.0026719155791500248}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,128,19.398194,0.547266,95.937500,"{""DIRICHLET_ALPHA"": 0.19727235853825412, ""OBSERVED_POSTERIOR_TEMPERATURE"": 1.224455994735385, ""PROB_FLOOR"": 0.0012663390444607669}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,174,19.344348,0.548195,95.937500,"{""DIRICHLET_ALPHA"": 0.21557152565789398, ""OBSERVED_POSTERIOR_TEMPERATURE"": 1.1808693698082746, ""PROB_FLOOR"": 0.0007181275998853708}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,47,19.300970,0.549780,95.937500,"{""DIRICHLET_ALPHA"": 0.029855199981385257, ""OBSERVED_POSTERIOR_TEMPERATURE"": 1.1630940909001146, ""PROB_FLOOR"": 0.001316176586715373}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,79,19.212419,0.550468,95.937500,"{""DIRICHLET_ALPHA"": 0.20304661974711297, ""OBSERVED_POSTERIOR_TEMPERATURE"": 1.2232092886400845, ""PROB_FLOOR"": 0.0011884411572694092}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,77,19.138327,0.552615,95.937500,"{""DIRICHLET_ALPHA"": 0.03541537690018079, ""OBSERVED_POSTERIOR_TEMPERATURE"": 1.103590044672434, ""PROB_FLOOR"": 0.0002102718197616041}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,202,19.107897,0.552292,95.937500,"{""DIRICHLET_ALPHA"": 0.2411706936518511, ""OBSERVED_POSTERIOR_TEMPERATURE"": 1.1382783786873407, ""PROB_FLOOR"": 0.00628943875891426}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,211,19.104939,0.552334,95.937500,"{""DIRICHLET_ALPHA"": 0.2074199417481836, ""OBSERVED_POSTERIOR_TEMPERATURE"": 1.2198806668879554, ""PROB_FLOOR"": 0.00012162774994098761}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,51,19.037951,0.553507,95.937500,"{""DIRICHLET_ALPHA"": 0.225078585241544, ""OBSERVED_POSTERIOR_TEMPERATURE"": 1.1805167696777432, ""PROB_FLOOR"": 0.0002101710552047278}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,11,18.942833,0.555177,95.937500,"{""DIRICHLET_ALPHA"": 0.2422023357842104, ""OBSERVED_POSTERIOR_TEMPERATURE"": 1.1479048623631267, ""PROB_FLOOR"": 0.0005615627908430815}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,144,18.932038,0.555364,95.937500,"{""DIRICHLET_ALPHA"": 0.2326709032413473, ""OBSERVED_POSTERIOR_TEMPERATURE"": 1.1703855414566706, ""PROB_FLOOR"": 0.005968281761880905}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,99,18.894984,0.556014,95.937500,"{""DIRICHLET_ALPHA"": 0.2266367545426281, ""OBSERVED_POSTERIOR_TEMPERATURE"": 1.187429980639101, ""PROB_FLOOR"": 0.017906576620001613}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,116,18.826356,0.557227,95.937500,"{""DIRICHLET_ALPHA"": 0.23704649507615927, ""OBSERVED_POSTERIOR_TEMPERATURE"": 1.1680459355932342, ""PROB_FLOOR"": 0.00038263237534292915}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,285,18.736089,0.558824,95.937500,"{""DIRICHLET_ALPHA"": 0.22901985859406349, ""OBSERVED_POSTERIOR_TEMPERATURE"": 1.1935931442230854, ""PROB_FLOOR"": 0.00030756650478108873}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,61,18.715433,0.559189,95.937500,"{""DIRICHLET_ALPHA"": 0.22442719352748716, ""OBSERVED_POSTERIOR_TEMPERATURE"": 1.20631699635141, ""PROB_FLOOR"": 0.0015608969388071518}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,199,18.555297,0.562969,95.937500,"{""DIRICHLET_ALPHA"": 0.07672530558419531, ""OBSERVED_POSTERIOR_TEMPERATURE"": 0.8529257825172062, ""PROB_FLOOR"": 0.004139777226613355}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,138,18.533467,0.563397,95.937500,"{""DIRICHLET_ALPHA"": 0.031705774476191856, ""OBSERVED_POSTERIOR_TEMPERATURE"": 1.1100500062235188, ""PROB_FLOOR"": 0.011565830343862493}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,168,18.525412,0.562585,95.937500,"{""DIRICHLET_ALPHA"": 0.231053727350846, ""OBSERVED_POSTERIOR_TEMPERATURE"": 1.204561154689483, ""PROB_FLOOR"": 0.001439977572050101}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,52,18.467977,0.564559,95.937500,"{""DIRICHLET_ALPHA"": 0.03605817787250645, ""OBSERVED_POSTERIOR_TEMPERATURE"": 1.0716144574156197, ""PROB_FLOOR"": 0.003516836790195143}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,223,18.371094,0.565372,95.937500,"{""DIRICHLET_ALPHA"": 0.24969840881602356, ""OBSERVED_POSTERIOR_TEMPERATURE"": 1.1729726423905127, ""PROB_FLOOR"": 0.00048043288996753455}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,224,18.265979,0.568242,95.937500,"{""DIRICHLET_ALPHA"": 0.04283710672711031, ""OBSERVED_POSTERIOR_TEMPERATURE"": 1.013176780452513, ""PROB_FLOOR"": 0.0020999329984630675}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,34,18.226476,0.567996,95.937500,"{""DIRICHLET_ALPHA"": 0.2280593657698257, ""OBSERVED_POSTERIOR_TEMPERATURE"": 1.2347590658198058, ""PROB_FLOOR"": 0.0040674891933811415}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,60,18.201037,0.568459,95.937500,"{""DIRICHLET_ALPHA"": 0.22400254390117935, ""OBSERVED_POSTERIOR_TEMPERATURE"": 1.2469502256223348, ""PROB_FLOOR"": 0.005269852318101131}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,158,18.152450,0.570331,95.937500,"{""DIRICHLET_ALPHA"": 0.038612206287458706, ""OBSERVED_POSTERIOR_TEMPERATURE"": 1.0396674917930473, ""PROB_FLOOR"": 0.0002034312195736581}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,117,18.108043,0.571152,95.937500,"{""DIRICHLET_ALPHA"": 0.03281180741545629, ""OBSERVED_POSTERIOR_TEMPERATURE"": 1.0860303581433237, ""PROB_FLOOR"": 0.0026132509085272895}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,300,17.912099,0.574790,95.937500,"{""DIRICHLET_ALPHA"": 0.05458387236906092, ""OBSERVED_POSTERIOR_TEMPERATURE"": 0.9308352406581912, ""PROB_FLOOR"": 0.0015871877142868884}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,97,17.763404,0.577588,95.937500,"{""DIRICHLET_ALPHA"": 0.034401256696891834, ""OBSERVED_POSTERIOR_TEMPERATURE"": 1.0595011794870548, ""PROB_FLOOR"": 0.008259517424518074}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,215,17.718787,0.578420,95.937500,"{""DIRICHLET_ALPHA"": 0.06628843610591166, ""OBSERVED_POSTERIOR_TEMPERATURE"": 0.8695854839293117, ""PROB_FLOOR"": 0.0026937970858634057}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,43,17.713088,0.578535,95.937500,"{""DIRICHLET_ALPHA"": 0.044685805327851255, ""OBSERVED_POSTERIOR_TEMPERATURE"": 0.9819444849331141, ""PROB_FLOOR"": 0.00017291267351787228}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,139,17.662776,0.579480,95.937500,"{""DIRICHLET_ALPHA"": 0.06779873392987529, ""OBSERVED_POSTERIOR_TEMPERATURE"": 0.8615998012817877, ""PROB_FLOOR"": 0.00021328008879667576}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,205,17.617141,0.579312,95.937500,"{""DIRICHLET_ALPHA"": 0.2462987395435899, ""OBSERVED_POSTERIOR_TEMPERATURE"": 1.2379260466822277, ""PROB_FLOOR"": 0.00046017705946349585}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,94,17.212423,0.588144,95.937500,"{""DIRICHLET_ALPHA"": 0.020434014883070065, ""OBSERVED_POSTERIOR_TEMPERATURE"": 1.1904526507288824, ""PROB_FLOOR"": 0.0002614847358701881}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,69,17.055974,0.591186,95.937500,"{""DIRICHLET_ALPHA"": 0.06511744719972526, ""OBSERVED_POSTERIOR_TEMPERATURE"": 0.8555745150832806, ""PROB_FLOOR"": 0.00020099770604240657}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,291,16.991679,0.592482,95.937500,"{""DIRICHLET_ALPHA"": 0.015553622699667143, ""OBSERVED_POSTERIOR_TEMPERATURE"": 1.1474401460430608, ""PROB_FLOOR"": 0.017873790265224836}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,180,16.563358,0.601005,95.937500,"{""DIRICHLET_ALPHA"": 0.049817648290368076, ""OBSERVED_POSTERIOR_TEMPERATURE"": 0.9155005217033183, ""PROB_FLOOR"": 0.00838493824281615}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,179,16.223081,0.607951,95.937500,"{""DIRICHLET_ALPHA"": 0.06017383806453795, ""OBSERVED_POSTERIOR_TEMPERATURE"": 0.8542910579902705, ""PROB_FLOOR"": 0.0016132552861182242}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,76,16.152118,0.609438,95.937500,"{""DIRICHLET_ALPHA"": 0.015966277932701514, ""OBSERVED_POSTERIOR_TEMPERATURE"": 1.2199233717248108, ""PROB_FLOOR"": 0.0018921497179821346}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,282,15.967770,0.613295,95.937500,"{""DIRICHLET_ALPHA"": 0.03257727114145499, ""OBSERVED_POSTERIOR_TEMPERATURE"": 1.013184572144226, ""PROB_FLOOR"": 0.011122688377940402}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,150,15.520912,0.622783,95.937500,"{""DIRICHLET_ALPHA"": 0.02308007559791094, ""OBSERVED_POSTERIOR_TEMPERATURE"": 1.094617442390828, ""PROB_FLOOR"": 0.0026152344641054565}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,63,15.513080,0.622947,95.937500,"{""DIRICHLET_ALPHA"": 0.03267200033476366, ""OBSERVED_POSTERIOR_TEMPERATURE"": 0.999463091549484, ""PROB_FLOOR"": 0.005219346217727838}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,91,15.417785,0.625000,95.937500,"{""DIRICHLET_ALPHA"": 0.051913953024604644, ""OBSERVED_POSTERIOR_TEMPERATURE"": 0.872158163665704, ""PROB_FLOOR"": 0.0001326717461284749}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,256,15.335651,0.626786,95.937500,"{""DIRICHLET_ALPHA"": 0.055197273954724436, ""OBSERVED_POSTERIOR_TEMPERATURE"": 0.8537039127284494, ""PROB_FLOOR"": 0.00011801904055155755}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,146,15.025901,0.633626,95.937500,"{""DIRICHLET_ALPHA"": 0.03998168303335434, ""OBSERVED_POSTERIOR_TEMPERATURE"": 0.9307128442876221, ""PROB_FLOOR"": 0.001446842566850138}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,269,14.955209,0.635202,95.937500,"{""DIRICHLET_ALPHA"": 0.04449247874932819, ""OBSERVED_POSTERIOR_TEMPERATURE"": 0.9004105366986506, ""PROB_FLOOR"": 0.0039275297368680274}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,33,14.908217,0.636263,95.937500,"{""DIRICHLET_ALPHA"": 0.03103598063586424, ""OBSERVED_POSTERIOR_TEMPERATURE"": 0.9947250442213562, ""PROB_FLOOR"": 0.00018681578746046785}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,183,14.782255,0.639105,95.937500,"{""DIRICHLET_ALPHA"": 0.029211828075084406, ""OBSERVED_POSTERIOR_TEMPERATURE"": 1.007029086336768, ""PROB_FLOOR"": 0.005460839312533413}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,141,14.361033,0.648791,95.937500,"{""DIRICHLET_ALPHA"": 0.01867905051872709, ""OBSERVED_POSTERIOR_TEMPERATURE"": 1.112507615730996, ""PROB_FLOOR"": 0.00010291735554116787}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,10,14.272594,0.650840,95.937500,"{""DIRICHLET_ALPHA"": 0.04702947809621148, ""OBSERVED_POSTERIOR_TEMPERATURE"": 0.8675215063148914, ""PROB_FLOOR"": 0.0037240250398506824}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,73,14.000783,0.657316,95.937500,"{""DIRICHLET_ALPHA"": 0.039700912876082704, ""OBSERVED_POSTERIOR_TEMPERATURE"": 0.9024231006229253, ""PROB_FLOOR"": 0.013595458774902253}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,217,13.922909,0.659165,95.937500,"{""DIRICHLET_ALPHA"": 0.017105749390867172, ""OBSERVED_POSTERIOR_TEMPERATURE"": 1.1209149597457588, ""PROB_FLOOR"": 0.0008377564541681341}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,90,13.796475,0.662205,95.937500,"{""DIRICHLET_ALPHA"": 0.037717615279685195, ""OBSERVED_POSTERIOR_TEMPERATURE"": 0.9114453580768235, ""PROB_FLOOR"": 0.00011185114585611588}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,80,13.795144,0.662254,95.937500,"{""DIRICHLET_ALPHA"": 0.014280828154477057, ""OBSERVED_POSTERIOR_TEMPERATURE"": 1.163905379700875, ""PROB_FLOOR"": 0.00017825067887739809}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,265,13.648223,0.665828,95.937500,"{""DIRICHLET_ALPHA"": 0.028746014339287328, ""OBSERVED_POSTERIOR_TEMPERATURE"": 0.9770542537454247, ""PROB_FLOOR"": 0.00011711700863053095}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,255,13.497071,0.669545,95.937500,"{""DIRICHLET_ALPHA"": 0.04316928919324738, ""OBSERVED_POSTERIOR_TEMPERATURE"": 0.8689496080021927, ""PROB_FLOOR"": 0.012980557494251393}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,216,12.776490,0.687940,95.937500,"{""DIRICHLET_ALPHA"": 0.01108002998551819, ""OBSERVED_POSTERIOR_TEMPERATURE"": 1.1932501218499292, ""PROB_FLOOR"": 0.0015263266489547811}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,96,12.631080,0.691762,95.937500,"{""DIRICHLET_ALPHA"": 0.021820988782622557, ""OBSERVED_POSTERIOR_TEMPERATURE"": 1.016504970281277, ""PROB_FLOOR"": 0.0007232900961777843}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,152,12.584711,0.692984,95.937500,"{""DIRICHLET_ALPHA"": 0.032013041397807536, ""OBSERVED_POSTERIOR_TEMPERATURE"": 0.9192511385690013, ""PROB_FLOOR"": 0.0002643178094570554}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,212,12.013799,0.708536,95.937500,"{""DIRICHLET_ALPHA"": 0.021687633355324303, ""OBSERVED_POSTERIOR_TEMPERATURE"": 0.9990809365226937, ""PROB_FLOOR"": 0.00017838127738051583}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,132,11.941327,0.710571,95.937500,"{""DIRICHLET_ALPHA"": 0.012952644613264681, ""OBSERVED_POSTERIOR_TEMPERATURE"": 1.1244385460421795, ""PROB_FLOOR"": 0.001108999402687309}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,42,11.919707,0.711170,95.937500,"{""DIRICHLET_ALPHA"": 0.019987401726854197, ""OBSERVED_POSTERIOR_TEMPERATURE"": 1.0163229608682438, ""PROB_FLOOR"": 0.0013682923039902714}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,243,11.720508,0.716806,95.937500,"{""DIRICHLET_ALPHA"": 0.02572730414041178, ""OBSERVED_POSTERIOR_TEMPERATURE"": 0.9484266446019753, ""PROB_FLOOR"": 0.0011137072261799066}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,274,10.858123,0.742396,95.937500,"{""DIRICHLET_ALPHA"": 0.022124727129281235, ""OBSERVED_POSTERIOR_TEMPERATURE"": 0.9592748766003505, ""PROB_FLOOR"": 0.002330802635298074}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,29,10.288606,0.760421,95.937500,"{""DIRICHLET_ALPHA"": 0.03161148658615402, ""OBSERVED_POSTERIOR_TEMPERATURE"": 0.8590848292535441, ""PROB_FLOOR"": 0.004585920338419585}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,162,10.117556,0.766050,95.937500,"{""DIRICHLET_ALPHA"": 0.018654360226567288, ""OBSERVED_POSTERIOR_TEMPERATURE"": 0.9768163645268951, ""PROB_FLOOR"": 0.000916896049521573}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,55,9.134380,0.800274,95.937500,"{""DIRICHLET_ALPHA"": 0.018979013482283147, ""OBSERVED_POSTERIOR_TEMPERATURE"": 0.9420855963579523, ""PROB_FLOOR"": 0.001888689994448153}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,59,8.946010,0.807248,95.937500,"{""DIRICHLET_ALPHA"": 0.020778548654158957, ""OBSERVED_POSTERIOR_TEMPERATURE"": 0.9158431270328072, ""PROB_FLOOR"": 0.0010016667044640726}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,266,8.733944,0.815291,95.937500,"{""DIRICHLET_ALPHA"": 0.014568195476196779, ""OBSERVED_POSTERIOR_TEMPERATURE"": 0.9885914621628724, ""PROB_FLOOR"": 0.00024022701364420293}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,197,8.461714,0.826046,95.937500,"{""DIRICHLET_ALPHA"": 0.01595755163165741, ""OBSERVED_POSTERIOR_TEMPERATURE"": 0.92664120386508, ""PROB_FLOOR"": 0.013588110018690936}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,271,8.093534,0.840946,95.937500,"{""DIRICHLET_ALPHA"": 0.013979152455413662, ""OBSERVED_POSTERIOR_TEMPERATURE"": 0.8516030418933358, ""PROB_FLOOR"": 0.01923510398475137}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,207,8.092069,0.840839,95.937500,"{""DIRICHLET_ALPHA"": 0.019827270468572744, ""OBSERVED_POSTERIOR_TEMPERATURE"": 0.8995479099456883, ""PROB_FLOOR"": 0.006136054287875064}"
a8be24e1-bd48-49bb-aa46-c5593da79f6f,228,6.912524,0.893603,95.937500,"{""DIRICHLET_ALPHA"": 0.014240507439978928, ""OBSERVED_POSTERIOR_TEMPERATURE"": 0.9307916150755127, ""PROB_FLOOR"": 0.0011029194814180076}"
